id,title,titleKana,creators,publisher,demographic,status,firstPublishedYear,genres,factorScope,onboardingEligible,recommendationEligible,libraryOnly,metadataConfidence,groupingConfidence,sourceAgreement,annotationReviewMethod,annotationReviewedAt,annotationReviewReference,evidenceId
work-c6b3f1cb34d8b4a922dc,カリュクス,,岬下部せすな,双葉社,seinen,unknown,2014,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-c6b3f1cb34d8b4a922dc
work-c6c0a2cca6e4cd0b1290,Kiss×sis,,ぢたま某,講談社,seinen,unknown,2007,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-c6c0a2cca6e4cd0b1290
work-c6f4ede212b6475ffb81,黙示録の四騎士,,鈴木 央,講談社,shonen,unknown,2021,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-c6f4ede212b6475ffb81
work-c70511031405e0fb5c11,Ｈｅｌｃｋ,,七尾 ナナキ,小学館,unknown,unknown,2014,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-c70511031405e0fb5c11
work-c76c68896af3ef46e620,Doubt,,外海良基,スクウェア・エニックス,shonen,unknown,2007,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-c76c68896af3ef46e620
work-c7d52715d5210ef9abc6,さよならさよなら、またあした,,シギサワカヤ,新書館,unknown,unknown,,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-c7d52715d5210ef9abc6
work-c7e065f61bb7a176ee56,臨死!!江古田ちゃん,,瀧波ユカリ,講談社,seinen,unknown,2006,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-c7e065f61bb7a176ee56
work-c805c5b70111f75d6fb5,海獣の子供,,五十嵐 大介,小学館,seinen,unknown,2007,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-c805c5b70111f75d6fb5
work-c8243866b7c8a6d9a2f8,町でうわさの天狗の子,,岩本ナオ,小学館,unknown,unknown,2007,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-c8243866b7c8a6d9a2f8
work-c8483ec374a763860621,雪解けとアガパンサス,,なうち,KADOKAWA,seinen,unknown,2023,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-c8483ec374a763860621
work-c88171b2210a4dc37f79,向ヒ兎堂日記,,鷹野久,新潮社,seinen,unknown,2012,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-c88171b2210a4dc37f79
work-c8a0ff9f73cf58a0286d,アンサングシンデレラ 病院薬剤師 葵みどり,,荒井ママレ;富野浩充,ノース・スターズ・ピクチャーズ,seinen,unknown,2018,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-c8a0ff9f73cf58a0286d
work-c8aef6141e1d61baa960,鉄風,,太田 モアレ,講談社,seinen,unknown,2010,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-c8aef6141e1d61baa960
work-c8e86b62755ca0f07faf,東伍郎とまろすけ,,長月 キュー,小学館,seinen,unknown,2014,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-c8e86b62755ca0f07faf
work-c93dbd250009ef690967,早乙女選手、ひたかくす,,水口 尚樹,小学館,seinen,unknown,2016,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-c93dbd250009ef690967
work-c9dfbc3276f178d51de6,pupa,,茂木清香,アース・スターエンターテイメント,unknown,unknown,2011,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-c9dfbc3276f178d51de6
work-c9e32218e26c6c6292f9,ファントムバスターズ,,ネオショコ,集英社,shonen,unknown,2023,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-c9e32218e26c6c6292f9
work-ca3996e94bd30fa71078,狼の口 ヴォルフスムント,,久慈 光久,KADOKAWA,seinen,unknown,2010,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-ca3996e94bd30fa71078
work-ca3b272242f844b81d5d,ハウアーユー？,,山本美希,祥伝社,josei,unknown,,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-ca3b272242f844b81d5d
work-ca9e45ed0028858c0126,蟹に誘われて,,panpanya,白泉社,unknown,unknown,,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-ca9e45ed0028858c0126
work-cc2d5952736da056de67,ママゴト,,松田洋子,エンターブレイン,seinen,unknown,2011,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-cc2d5952736da056de67
work-cc4b609492878251813a,Ｂ型Ｈ系,,さんりようこ,集英社,seinen,unknown,2005,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-cc4b609492878251813a
work-cc64c0784ed6b3bae423,私がモテてどうすんだ,,ぢゅん子,講談社,shojo,unknown,2013,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-cc64c0784ed6b3bae423
work-cc6eb4f6a20f26a720fe,激辛！カレー王子,,加茂誠,集英社,shonen,unknown,2013,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-cc6eb4f6a20f26a720fe
work-ccbb3649a83639ac4da6,夏目アラタの結婚,,乃木坂 太郎,小学館,seinen,unknown,2019,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-ccbb3649a83639ac4da6
work-ccd2699707d53f99e8c5,あとかたの街,,おざわ ゆき,講談社,unknown,unknown,2014,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-ccd2699707d53f99e8c5
work-cd774412c9f29141af14,主に泣いてます,,東村アキコ,講談社,seinen,unknown,2010,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-cd774412c9f29141af14
work-cdea0de31a3f18475c62,IPPO,,えすとえむ,集英社,seinen,unknown,2012,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-cdea0de31a3f18475c62
work-ce00dfcc098d1bebdcd7,ノーバディクライ,,サトーユキエ,集英社,shojo,unknown,,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-ce00dfcc098d1bebdcd7
work-ce15a744022a34a1c02e,PEACE MAKER,,皆川亮二,集英社,seinen,unknown,2008,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-ce15a744022a34a1c02e
work-ce5919ff30d9ef01e3e1,大砲とスタンプ,,速水 螺旋人,講談社,seinen,unknown,2011,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-ce5919ff30d9ef01e3e1
work-ce62d62940841d6bb152,星が原あおまんじゅうの森,,岩岡ヒサエ,朝日新聞社,shojo,unknown,2009,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-ce62d62940841d6bb152
work-ce6a8fb8a086bcaa5737,ホタルノヒカリ,,ひうら さとる,講談社,shojo,unknown,2005,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-ce6a8fb8a086bcaa5737
work-cf86722f9ad7a28a7433,君は放課後インソムニア,,オジロ マコト,小学館,seinen,unknown,2019,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-cf86722f9ad7a28a7433
work-cfe65b2baf6eb1c27b42,帝一の國,,古屋兎丸,集英社,shonen,unknown,2011,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-cfe65b2baf6eb1c27b42
work-d004b9c38f07ed80aebf,恋と成,,東谷文仁,時鐘舎,unknown,unknown,2012,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-d004b9c38f07ed80aebf
work-d00935b9f2ba0897925d,サムライカアサン,,板羽皆,集英社,shojo,unknown,2006,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-d00935b9f2ba0897925d
work-d02d7530d9eabb88ed8a,野良猫と狼,,ミユキ 蜜蜂,白泉社,shojo,unknown,2020,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-d02d7530d9eabb88ed8a
work-d0e53d83ca10cd995f28,謎の彼女X,,植芝理一,講談社,seinen,unknown,2006,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-d0e53d83ca10cd995f28
work-d0f8540d071099c25b8e,にこたま,,渡辺ペコ,講談社,seinen,unknown,2010,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-d0f8540d071099c25b8e
work-d130ae58f0d7c0b64d36,うそつきリリィ,,小村あゆみ,集英社,shojo,unknown,2010,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-d130ae58f0d7c0b64d36
work-d174ef75d64341d695bd,死神ドットコム,,優しい内臓,芳文社,seinen,unknown,2021,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-d174ef75d64341d695bd
work-d17ed75dcf05f7d96507,お慕い申し上げます,,朔ユキ蔵,集英社,seinen,unknown,2012,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-d17ed75dcf05f7d96507
work-d185fc02c4d16dffb0c3,カラスヤサトシ,,カラスヤ サトシ,講談社,seinen,unknown,2006,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-d185fc02c4d16dffb0c3
work-d208dd6060ad71a6703c,ぼくらの,,鬼頭 莫宏,小学館,seinen,unknown,2004,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-d208dd6060ad71a6703c
work-d21df491ed79185bacc3,好きな子がめがねを忘れた,,藤近小梅,スクウェア・エニックス,seinen,unknown,2019,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-d21df491ed79185bacc3
work-d22b1c7ee9c7d5fb92f5,勤しめ！仁岡先生,,尾高純一,スクウェア・エニックス,shonen,unknown,2006,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-d22b1c7ee9c7d5fb92f5
work-d231960b92daceff7d39,女の子の食卓,,志村志保子,集英社,shojo,unknown,2005,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-d231960b92daceff7d39
work-d241d5bdc4fc56af2c5a,夏のあらし!,,小林尽,スクウェア・エニックス,seinen,unknown,2007,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-d241d5bdc4fc56af2c5a
work-d246a7b49390578b201e,偽りのフレイヤ,,石原ケイコ,白泉社,shojo,unknown,2018,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-d246a7b49390578b201e
work-d268f50a5223d98d65ac,冒険エレキテ島,,鶴田謙二,講談社,unknown,unknown,2011,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-d268f50a5223d98d65ac
work-d27a048a45e8d7b0e980,薄花少女,,三浦 靖冬,小学館,seinen,unknown,2013,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-d27a048a45e8d7b0e980
work-d291f3c96fa7be8e3b35,誘爆発作,,岡村 星,講談社,seinen,unknown,2011,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-d291f3c96fa7be8e3b35
work-d2f3c4dc5c7d4eb77b3b,彼女はろくろ首,,二駅ずい,講談社,shonen,unknown,2015,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-d2f3c4dc5c7d4eb77b3b
work-d3306b3514f52c61afff,女子攻兵,,松本次郎,新潮社,seinen,unknown,2011,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-d3306b3514f52c61afff
work-d3d93ac98ea6965963a0,どーにゃつ,,コザキユースケ,スクウェア・エニックス,seinen,unknown,2012,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-d3d93ac98ea6965963a0
work-d3d9940725172ca3edce,淀川ベルトコンベア・ガール,,村上かつら,小学館,seinen,unknown,2010,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-d3d9940725172ca3edce
work-d3ed845af15b5ca9731c,かぶく者,,たなか亜希夫;デビッド・宮原,講談社,seinen,unknown,2007,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-d3ed845af15b5ca9731c
work-d4335ee2ac7f16316e59,モンスター娘のいる日常,,オカヤド,徳間書店,unknown,unknown,2012,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-d4335ee2ac7f16316e59
work-d5190eab71dd7e16f800,チェリーブロッサム!,,茶菓山しん太,芳文社,seinen,unknown,2011,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-d5190eab71dd7e16f800
work-d532eab2aba5cb4a898f,バーナード嬢曰く。,,施川ユウキ,一迅社,unknown,unknown,2013,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-d532eab2aba5cb4a898f
work-d57fec7e1e61ff8809f2,青い花,,志村貴子,太田出版,unknown,unknown,2006,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-d57fec7e1e61ff8809f2
work-d5b5f321d1aebdfc3117,おかえり水平線,,渡部 大羊,集英社,shonen,unknown,2025,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-d5b5f321d1aebdfc3117
work-d5e2053fa233e36a431c,盆堀さん,,いましろたかし,エンターブレイン,seinen,unknown,,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-d5e2053fa233e36a431c
work-d6055c4ac46022025318,どうして私が美術科に！？,,相崎うたう,芳文社,seinen,unknown,2017,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-d6055c4ac46022025318
work-d61e626249f63ad3c7b9,犬神もっこす,,西餅,講談社,seinen,unknown,,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-d61e626249f63ad3c7b9
work-d62b0b048a1c15384504,ボクガール,,杉戸アキラ,集英社,seinen,unknown,2014,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-d62b0b048a1c15384504
work-d62c3a8421c03e2f37c4,妻、小学生になる。,,村田椰融,芳文社,unknown,unknown,2019,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-d62c3a8421c03e2f37c4
work-d632d9b81e434f450529,なでしこドレミソラ,,みやびあきの,芳文社,seinen,unknown,2016,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-d632d9b81e434f450529
work-d63a83030a8819ff553c,モテキ,,久保ミツロウ,講談社,seinen,unknown,2009,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-d63a83030a8819ff553c
work-d655ea1cfb913f33cc9a,湯神くんには友達がいない,,佐倉 準,小学館,shonen,unknown,2012,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-d655ea1cfb913f33cc9a
work-d66ce37fe86fba8214a2,キス＆ネバークライ,,小川 彌生,講談社,shojo,unknown,2006,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-d66ce37fe86fba8214a2
work-d6ab24ba01654d4e6e53,金魚屋古書店,,芳崎 せいむ,小学館,seinen,unknown,2004,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-d6ab24ba01654d4e6e53
work-d6b8b5d480169a6794ca,BILLY BAT,,浦沢 直樹;長崎 尚志,講談社,seinen,unknown,2009,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-d6b8b5d480169a6794ca
work-d6da5a4e9ff3bb07783e,巨娘,,木村紺,講談社,seinen,unknown,2007,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-d6da5a4e9ff3bb07783e
work-d735187a8421d0d33399,姉の結婚,,西 炯子,小学館,unknown,unknown,2011,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-d735187a8421d0d33399
work-d73553672898846c9ec0,甘神さんちの縁結び,,内藤 マーシー,講談社,shonen,unknown,2021,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-d73553672898846c9ec0
work-d75e23cbf7c6238975e1,パリパリ伝説,,かわかみじゅんこ,祥伝社,josei,unknown,2004,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-d75e23cbf7c6238975e1
work-d761683b3f1f71c8f6cd,盗賊の水さし,,今市子,ホーム社（千代田区）,unknown,unknown,,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-d761683b3f1f71c8f6cd
work-d768ebe57013e12e6e6e,食の軍師,,泉昌之,日本文芸社,seinen,unknown,2011,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-d768ebe57013e12e6e6e
work-d79c4cf78238d9131063,プリティ・マニア,,スエカネクミコ,少年画報社,seinen,unknown,,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-d79c4cf78238d9131063
work-d7c59e42d9feee1e28ba,私の百合はお仕事です！,,未幡,一迅社,shojo,unknown,2017,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-d7c59e42d9feee1e28ba
work-d7dad5b0bc4de926cc16,ラブ・バレット,,inee,KADOKAWA,unknown,unknown,2024,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-d7dad5b0bc4de926cc16
work-d810f69bbd8b1cf60c63,誰も寝てはならぬ,,サライネス,講談社,unknown,unknown,2004,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-d810f69bbd8b1cf60c63
work-d818cf2deb73c04c7ef6,茶柱倶楽部,,青木幸子,芳文社,unknown,unknown,2010,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-d818cf2deb73c04c7ef6
work-d8bc7dc769d8e77adc27,ちーちゃんはちょっと足りない,,阿部共実,秋田書店,shonen,unknown,,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-d8bc7dc769d8e77adc27
work-d8c9332f72cbd7ef328f,とつくにの少女,,ながべ,マッグガーデン,seinen,unknown,2016,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-d8c9332f72cbd7ef328f
work-d8f17d7482c8640c1acf,デンキ街の本屋さん,,水あさと,KADOKAWA,unknown,unknown,2011,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-d8f17d7482c8640c1acf
work-d91387c34bf6bc97481f,菱川さんと猫,,萩尾望都;田中アコ,講談社,seinen,unknown,,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-d91387c34bf6bc97481f
work-d97ef7c1bc4fd286d55a,アホガール,,ヒロユキ,講談社,shonen,unknown,2013,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-d97ef7c1bc4fd286d55a
work-d9a098f6f282e841faf9,THE BAND,,ハロルド作石,講談社,unknown,unknown,2025,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-d9a098f6f282e841faf9
work-da9747a68dbee0670b08,ムシヌユン,,都留 泰作,小学館,seinen,unknown,2014,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-da9747a68dbee0670b08
work-da98a01b4d345bd9c415,放課後のカリスマ,,スエカネクミコ,小学館,seinen,unknown,2009,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-da98a01b4d345bd9c415
work-daf29296d526d675c31d,ハッピーエンドアパートメント,,えすとえむ,シリカ編集部,unknown,unknown,,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-daf29296d526d675c31d
work-db2d11a7fb2b7cf2841f,春夏秋冬Days,,藤末さくら,講談社,shojo,unknown,2012,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-db2d11a7fb2b7cf2841f
work-db2e3e16c8568d6ff928,幸せカナコの殺し屋生活,,若林 稔弥,星海社,unknown,unknown,2019,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-db2e3e16c8568d6ff928
work-db48ea2327eb5a3ddc09,チーズスイートホーム,,こなみ かなた,講談社,seinen,unknown,2004,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-db48ea2327eb5a3ddc09
work-db4a0ec451d7f4ffd8b8,万福児,,下吉田本郷,集英社,shojo,unknown,2006,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-db4a0ec451d7f4ffd8b8
work-db7e875b1436e5ec7d93,HGに恋するふたり,,工藤 マコト;矢立肇・富野由悠季,KADOKAWA,seinen,unknown,2020,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-db7e875b1436e5ec7d93
work-db9f621c30b6732888a7,ノブナガン,,久正人,アース・スターエンターテイメント,unknown,unknown,2012,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-db9f621c30b6732888a7
work-dc075e48dceaa2d69f2f,たまりば,,しおや てるこ,KADOKAWA,unknown,unknown,2010,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-dc075e48dceaa2d69f2f
work-dc3936af9eee0359e470,チェイサー,,コージィ 城倉,小学館,seinen,unknown,2013,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-dc3936af9eee0359e470
