candidateId,canonicalTitleJa,titleKana,creatorsJa,firstPublishedYear,originCountry,format,publicationStatus,notes
candidate-c8483ec374a763860621,雪解けとアガパンサス,,なうち,2023,unknown,unknown,unknown,Library-only candidate; opaque workId=work-c8483ec374a763860621; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-c88171b2210a4dc37f79,向ヒ兎堂日記,,鷹野久,2012,unknown,unknown,unknown,Library-only candidate; opaque workId=work-c88171b2210a4dc37f79; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-c8a0ff9f73cf58a0286d,アンサングシンデレラ 病院薬剤師 葵みどり,,荒井ママレ;富野浩充,2018,unknown,unknown,unknown,Library-only candidate; opaque workId=work-c8a0ff9f73cf58a0286d; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-c8aef6141e1d61baa960,鉄風,,太田 モアレ,2010,unknown,unknown,unknown,Library-only candidate; opaque workId=work-c8aef6141e1d61baa960; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-c8e86b62755ca0f07faf,東伍郎とまろすけ,,長月 キュー,2014,unknown,unknown,unknown,Library-only candidate; opaque workId=work-c8e86b62755ca0f07faf; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-c93dbd250009ef690967,早乙女選手、ひたかくす,,水口 尚樹,2016,unknown,unknown,unknown,Library-only candidate; opaque workId=work-c93dbd250009ef690967; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-c9dfbc3276f178d51de6,pupa,,茂木清香,2011,unknown,unknown,unknown,Library-only candidate; opaque workId=work-c9dfbc3276f178d51de6; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-c9e32218e26c6c6292f9,ファントムバスターズ,,ネオショコ,2023,unknown,unknown,unknown,Library-only candidate; opaque workId=work-c9e32218e26c6c6292f9; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-ca1f317f8da177453f1e,ダイヤのＡ,,寺嶋裕二,2006,unknown,unknown,completed,Matched existing Gold work ace-of-the-diamond by normalized title/alias + creator overlap.
candidate-ca2c6203e55caa0969f6,鬼滅の刃,キメツノヤイバ,吾峠呼世晴,2016,unknown,unknown,completed,Matched existing Gold work demon-slayer by normalized title/alias + creator overlap.
candidate-ca3996e94bd30fa71078,狼の口 ヴォルフスムント,,久慈 光久,2010,unknown,unknown,unknown,Library-only candidate; opaque workId=work-ca3996e94bd30fa71078; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-ca3b272242f844b81d5d,ハウアーユー？,,山本美希,,unknown,unknown,unknown,Library-only candidate; opaque workId=work-ca3b272242f844b81d5d; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-ca9e45ed0028858c0126,蟹に誘われて,,panpanya,,unknown,unknown,unknown,Library-only candidate; opaque workId=work-ca9e45ed0028858c0126; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-cb207e7c8d5d028e4e7e,シドニアの騎士,シドニアノキシ,弐瓶勉,2009,unknown,unknown,completed,Matched existing Gold work knights-of-sidonia by normalized title/alias + creator overlap.
candidate-cb61c70a466a77afa0ea,ダメおやじ,,古谷三敏,,unknown,unknown,unknown,Library-only candidate; opaque workId=work-cb61c70a466a77afa0ea; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-cb8cbf442782052b23a3,ケシカスくん,,村瀬 範行,2005,unknown,unknown,unknown,Library-only candidate; opaque workId=work-cb8cbf442782052b23a3; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-cc2d5952736da056de67,ママゴト,,松田洋子,2011,unknown,unknown,unknown,Library-only candidate; opaque workId=work-cc2d5952736da056de67; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-cc4b609492878251813a,Ｂ型Ｈ系,,さんりようこ,2005,unknown,unknown,unknown,Library-only candidate; opaque workId=work-cc4b609492878251813a; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-cc64c0784ed6b3bae423,私がモテてどうすんだ,,ぢゅん子,2013,unknown,unknown,unknown,Library-only candidate; opaque workId=work-cc64c0784ed6b3bae423; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-cc6eb4f6a20f26a720fe,激辛！カレー王子,,加茂誠,2013,unknown,unknown,unknown,Library-only candidate; opaque workId=work-cc6eb4f6a20f26a720fe; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-ccbb3649a83639ac4da6,夏目アラタの結婚,,乃木坂 太郎,2019,unknown,unknown,unknown,Library-only candidate; opaque workId=work-ccbb3649a83639ac4da6; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-ccd2699707d53f99e8c5,あとかたの街,,おざわ ゆき,2014,unknown,unknown,unknown,Library-only candidate; opaque workId=work-ccd2699707d53f99e8c5; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-ccf0ddff9c6410c4de14,サンキューピッチ,,住吉 九,2024,unknown,unknown,unknown,Library-only candidate; opaque workId=work-ccf0ddff9c6410c4de14; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-cd3cb029fa0bf74fbafb,夢色パティシエール,,松本夏実,2008,unknown,unknown,unknown,Library-only candidate; opaque workId=work-cd3cb029fa0bf74fbafb; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-cd774412c9f29141af14,主に泣いてます,,東村アキコ,2010,unknown,unknown,unknown,Library-only candidate; opaque workId=work-cd774412c9f29141af14; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-cdea0de31a3f18475c62,IPPO,,えすとえむ,2012,unknown,unknown,unknown,Library-only candidate; opaque workId=work-cdea0de31a3f18475c62; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-cdef8cfd678998a51447,うさぎドロップ,,宇仁田ゆみ,2005,unknown,unknown,unknown,Library-only candidate; opaque workId=work-cdef8cfd678998a51447; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-cdf549d4b1888153e146,ダンダダン,,龍 幸伸,2021,unknown,unknown,unknown,Library-only candidate; opaque workId=work-cdf549d4b1888153e146; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-ce00dfcc098d1bebdcd7,ノーバディクライ,,サトーユキエ,,unknown,unknown,unknown,Library-only candidate; opaque workId=work-ce00dfcc098d1bebdcd7; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-ce15a744022a34a1c02e,PEACE MAKER,,皆川亮二,2008,unknown,unknown,unknown,Library-only candidate; opaque workId=work-ce15a744022a34a1c02e; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-ce5919ff30d9ef01e3e1,大砲とスタンプ,,速水 螺旋人,2011,unknown,unknown,unknown,Library-only candidate; opaque workId=work-ce5919ff30d9ef01e3e1; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-ce62d62940841d6bb152,星が原あおまんじゅうの森,,岩岡ヒサエ,2009,unknown,unknown,unknown,Library-only candidate; opaque workId=work-ce62d62940841d6bb152; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-ce6a8fb8a086bcaa5737,ホタルノヒカリ,,ひうら さとる,2005,unknown,unknown,unknown,Library-only candidate; opaque workId=work-ce6a8fb8a086bcaa5737; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-ced7a8e6d9c3b8147702,水は海に向かって流れる,,田島 列島,2018,unknown,unknown,unknown,Library-only candidate; opaque workId=work-ced7a8e6d9c3b8147702; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-cf86722f9ad7a28a7433,君は放課後インソムニア,,オジロ マコト,2019,unknown,unknown,unknown,Library-only candidate; opaque workId=work-cf86722f9ad7a28a7433; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-cfe65b2baf6eb1c27b42,帝一の國,,古屋兎丸,2011,unknown,unknown,unknown,Library-only candidate; opaque workId=work-cfe65b2baf6eb1c27b42; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-d004b9c38f07ed80aebf,恋と成,,東谷文仁,2012,unknown,unknown,unknown,Library-only candidate; opaque workId=work-d004b9c38f07ed80aebf; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-d00935b9f2ba0897925d,サムライカアサン,,板羽皆,2006,unknown,unknown,unknown,Library-only candidate; opaque workId=work-d00935b9f2ba0897925d; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-d02d7530d9eabb88ed8a,野良猫と狼,,ミユキ 蜜蜂,2020,unknown,unknown,unknown,Library-only candidate; opaque workId=work-d02d7530d9eabb88ed8a; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-d09b50b5ea9bc881b613,ヴィンランド・サガ,ヴィンランドサガ,幸村誠,2005,unknown,unknown,completed,Matched existing Gold work vinland-saga by normalized title/alias + creator overlap.
candidate-d0a927fd10c26eb77059,メタモルフォーゼの縁側,,鶴谷香央理,2017,unknown,unknown,completed,Matched existing Gold work metamorphose-no-engawa by normalized title/alias + creator overlap.
candidate-d0e53d83ca10cd995f28,謎の彼女X,,植芝理一,2006,unknown,unknown,unknown,Library-only candidate; opaque workId=work-d0e53d83ca10cd995f28; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-d0f8540d071099c25b8e,にこたま,,渡辺ペコ,2010,unknown,unknown,unknown,Library-only candidate; opaque workId=work-d0f8540d071099c25b8e; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-d130ae58f0d7c0b64d36,うそつきリリィ,,小村あゆみ,2010,unknown,unknown,unknown,Library-only candidate; opaque workId=work-d130ae58f0d7c0b64d36; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-d174ef75d64341d695bd,死神ドットコム,,優しい内臓,2021,unknown,unknown,unknown,Library-only candidate; opaque workId=work-d174ef75d64341d695bd; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
