sourceItemId,sourceId,sourceRowNumber,rawPublicationClass,rawTitle,rawCreator,rawMainGenre,rawSubgenre,rawRating,rawNotes,rawUpdatedAt
shogakukan-manga-award-31-002,shogakukan-manga-award-31,2,work,初恋スキャンダル,尾瀬あきら,,,winner,archiveRow=2; originalAwardTitle=『初恋スキャンダル』 『とべ！人類Ⅱ』; publication=少年ビッグコミック・小学館,1985
shogakukan-manga-award-31-003,shogakukan-manga-award-31,3,work,とべ！人類Ⅱ,尾瀬あきら,,,winner,archiveRow=2; originalAwardTitle=『初恋スキャンダル』 『とべ！人類Ⅱ』; publication=少年ビッグコミック・小学館,1985
shogakukan-manga-award-31-004,shogakukan-manga-award-31,4,work,前略・ミルクハウス,川原由美子,,,winner,archiveRow=3; originalAwardTitle=『前略・ミルクハウス』; publication=別冊少女コミック・小学館,1985
shogakukan-manga-award-31-005,shogakukan-manga-award-31,5,work,ぼっけもん,岩重孝,,,winner,archiveRow=4; originalAwardTitle=『ぼっけもん』; publication=ビッグコミックスピリッツ・小学館,1985
shogakukan-manga-award-32-001,shogakukan-manga-award-32,1,work,がんばれ！キッカーズ,ながいのりあき,,,winner,archiveRow=1; originalAwardTitle=『がんばれ！キッカーズ』; publication=コロコロコミック ほか・小学館,1986
shogakukan-manga-award-32-002,shogakukan-manga-award-32,2,work,銀牙－流れ星 銀－,高橋よしひろ,,,winner,archiveRow=2; originalAwardTitle=『銀牙－流れ星 銀－』; publication=週刊少年ジャンプ・集英社,1986
shogakukan-manga-award-32-003,shogakukan-manga-award-32,3,work,闇のパープル・アイ,篠原千絵,,,winner,archiveRow=3; originalAwardTitle=『闇のパープル・アイ』; publication=週刊少女コミック・小学館,1986
shogakukan-manga-award-32-004,shogakukan-manga-award-32,4,work,美味しんぼ,雁屋哲／花咲アキラ,,,winner,archiveRow=4; originalAwardTitle=『美味しんぼ』; publication=ビッグコミックスピリッツ・小学館,1986
shogakukan-manga-award-33-001,shogakukan-manga-award-33,1,work,つるピカハゲ丸,のむらしんぼ,,,winner,archiveRow=1; originalAwardTitle=『つるピカハゲ丸』; publication=コロコロコミック ほか・小学館,1987
shogakukan-manga-award-33-002,shogakukan-manga-award-33,2,work,ジャストミート,原秀則,,,winner,archiveRow=2; originalAwardTitle=『ジャストミート』 『冬物語』; publication=週刊少年サンデー・小学館,1987
shogakukan-manga-award-33-003,shogakukan-manga-award-33,3,work,冬物語,原秀則,,,winner,archiveRow=2; originalAwardTitle=『ジャストミート』 『冬物語』; publication=週刊ヤングサンデー・小学館,1987
shogakukan-manga-award-33-004,shogakukan-manga-award-33,4,work,ボーイフレンド,惣領冬実,,,winner,archiveRow=3; originalAwardTitle=『ボーイフレンド』; publication=週刊少女コミック・小学館,1987
shogakukan-manga-award-33-005,shogakukan-manga-award-33,5,work,ホテル,石ノ森章太郎,,,winner,archiveRow=4; originalAwardTitle=『ホテル』 『マンガ日本経済入門』; publication=ビッグコミック・小学館,1987
shogakukan-manga-award-33-006,shogakukan-manga-award-33,6,work,マンガ日本経済入門,石ノ森章太郎,,,winner,archiveRow=4; originalAwardTitle=『ホテル』 『マンガ日本経済入門』; publication=日本経済新聞社,1987
shogakukan-manga-award-34-001,shogakukan-manga-award-34,1,work,おぼっちゃまくん,小林よしのり,,,winner,archiveRow=1; originalAwardTitle=『おぼっちゃまくん』; publication=小学三年生、コロコロコミック・小学館,1988
shogakukan-manga-award-34-002,shogakukan-manga-award-34,2,work,B・B,石渡治,,,winner,archiveRow=2; originalAwardTitle=『B・B』; publication=週刊少年サンデー・小学館,1988
shogakukan-manga-award-34-003,shogakukan-manga-award-34,3,work,ファンシィダンス,岡野玲子,,,winner,archiveRow=3; originalAwardTitle=『ファンシィダンス』; publication=プチフラワー・小学館,1988
shogakukan-manga-award-34-004,shogakukan-manga-award-34,4,work,源氏物語,牧美也子,,,winner,archiveRow=4; originalAwardTitle=『源氏物語』; publication=フォアレディ・小学館,1988
shogakukan-manga-award-35-001,shogakukan-manga-award-35,1,work,まりちゃんシリーズ,上原きみこ,,,winner,archiveRow=1; originalAwardTitle=＜まりちゃんシリーズ＞; publication=小学二年生～小学六年生・小学館,1989
shogakukan-manga-award-35-002,shogakukan-manga-award-35,2,work,うっちゃれ五所瓦,なかいま強,,,winner,archiveRow=2; originalAwardTitle=『うっちゃれ五所瓦』; publication=週刊少年サンデー・小学館,1989
shogakukan-manga-award-35-003,shogakukan-manga-award-35,3,work,Papa told me,榛野なな恵,,,winner,archiveRow=3; originalAwardTitle=『Papa told me』; publication=YOUNG YOU・集英社,1989
shogakukan-manga-award-35-004,shogakukan-manga-award-35,4,work,YAWARA！,浦沢直樹,,,winner,archiveRow=4; originalAwardTitle=『YAWARA！』; publication=ビッグコミックスピリッツ・小学館,1989
shogakukan-manga-award-36-001,shogakukan-manga-award-36,1,work,あまいぞ！男吾,Moo.念平,,,winner,archiveRow=1; originalAwardTitle=『あまいぞ！男吾』; publication=コロコロコミック・小学館,1990
shogakukan-manga-award-36-002,shogakukan-manga-award-36,2,work,機動警察パトレイバー,ゆうきまさみ,,,winner,archiveRow=2; originalAwardTitle=『機動警察パトレイバー』; publication=週刊少年サンデー・小学館,1990
shogakukan-manga-award-36-003,shogakukan-manga-award-36,3,work,王家の紋章,細川知栄子あんど芙～みん,,,winner,archiveRow=3; originalAwardTitle=『王家の紋章』; publication=プリンセス・秋田書店,1990
shogakukan-manga-award-36-004,shogakukan-manga-award-36,4,work,はじめちゃんが一番！,渡辺多恵子,,,winner,archiveRow=4; originalAwardTitle=『はじめちゃんが一番！』; publication=別冊少女コミック・小学館,1990
shogakukan-manga-award-36-005,shogakukan-manga-award-36,5,work,F―エフ―,六田登,,,winner,archiveRow=5; originalAwardTitle=『F―エフ―』; publication=ビッグコミックスピリッツ・小学館,1990
shogakukan-manga-award-37-001,shogakukan-manga-award-37,1,work,ドッジ弾平,こしたてつひろ,,,winner,archiveRow=1; originalAwardTitle=『ドッジ弾平』; publication=コロコロコミック ほか・小学館,1991
shogakukan-manga-award-37-002,shogakukan-manga-award-37,2,work,うしお と とら,藤田和日郎,,,winner,archiveRow=2; originalAwardTitle=『うしお と とら』; publication=週刊少年サンデー・小学館,1991
shogakukan-manga-award-37-003,shogakukan-manga-award-37,3,work,真コール！,藤田和子,,,winner,archiveRow=3; originalAwardTitle=『真コール！』; publication=週刊少女コミック・小学館,1991
shogakukan-manga-award-37-004,shogakukan-manga-award-37,4,work,家族の食卓,柴門ふみ,,,winner,archiveRow=4; originalAwardTitle=『家族の食卓』 『あすなろ白書』; publication=ビッグコミック・小学館,1991
shogakukan-manga-award-37-005,shogakukan-manga-award-37,5,work,あすなろ白書,柴門ふみ,,,winner,archiveRow=4; originalAwardTitle=『家族の食卓』 『あすなろ白書』; publication=ビッグコミックスピリッツ・小学館,1991
shogakukan-manga-award-37-006,shogakukan-manga-award-37,6,special-award-work,犬を飼う,谷口ジロー,,,special-award,archiveRow=5; originalAwardTitle=審査委員特別賞『犬を飼う』; publication=ビッグコミック・小学館,1991
shogakukan-manga-award-38-001,shogakukan-manga-award-38,1,work,YAIBA,青山剛昌,,,winner,archiveRow=1; originalAwardTitle=『YAIBA』; publication=週刊少年サンデー・小学館,1992
shogakukan-manga-award-38-002,shogakukan-manga-award-38,2,work,GS美神 極楽大作戦！！,椎名高志,,,winner,archiveRow=2; originalAwardTitle=『GS美神 極楽大作戦！！』; publication=週刊少年サンデー・小学館,1992
shogakukan-manga-award-38-003,shogakukan-manga-award-38,3,work,BASARA,田村由美,,,winner,archiveRow=3; originalAwardTitle=『BASARA』; publication=別冊少女コミック・小学館,1992
shogakukan-manga-award-38-004,shogakukan-manga-award-38,4,work,宮本から君へ,新井英樹,,,winner,archiveRow=4; originalAwardTitle=『宮本から君へ』; publication=週刊モーニング・講談社,1992
shogakukan-manga-award-38-005,shogakukan-manga-award-38,5,work,おかみさん,一丸,,,winner,archiveRow=5; originalAwardTitle=『おかみさん』; publication=ビッグコミックオリジナル・小学館,1992
shogakukan-manga-award-39-001,shogakukan-manga-award-39,1,work,ワン・モア・ジャンプ,赤石路代,,,winner,archiveRow=1; originalAwardTitle=『ワン・モア・ジャンプ』; publication=ちゃお・小学館,1993
shogakukan-manga-award-39-002,shogakukan-manga-award-39,2,work,幽☆遊☆白書,冨樫義博,,,winner,archiveRow=2; originalAwardTitle=『幽☆遊☆白書』; publication=週刊少年ジャンプ・集英社,1993
shogakukan-manga-award-39-003,shogakukan-manga-award-39,3,work,薔薇のために,吉村明美,,,winner,archiveRow=3; originalAwardTitle=『薔薇のために』; publication=プチコミック・小学館,1993
shogakukan-manga-award-39-004,shogakukan-manga-award-39,4,work,風の大地,坂田信弘／かざま鋭二,,,winner,archiveRow=4; originalAwardTitle=『風の大地』; publication=ビッグコミックオリジナル・小学館,1993
shogakukan-manga-award-40-001,shogakukan-manga-award-40,1,work,おれは男だ！くにおくん,穴久保幸作,,,winner,archiveRow=1; originalAwardTitle=『おれは男だ！くにおくん』; publication=コロコロコミック・小学館,1994
shogakukan-manga-award-40-002,shogakukan-manga-award-40,2,work,SLAM DUNK,井上雄彦,,,winner,archiveRow=2; originalAwardTitle=『SLAM DUNK』; publication=週刊少年ジャンプ・集英社,1994
shogakukan-manga-award-40-003,shogakukan-manga-award-40,3,work,赤ちゃんと僕,羅川真里茂,,,winner,archiveRow=3; originalAwardTitle=『赤ちゃんと僕』; publication=花とゆめ・白泉社,1994
shogakukan-manga-award-40-004,shogakukan-manga-award-40,4,work,墨攻,森秀樹／原作：酒見賢一／脚本：久保田千太郎,,,winner,archiveRow=4; originalAwardTitle=『墨攻』; publication=ビッグコミック・小学館,1994
shogakukan-manga-award-41-001,shogakukan-manga-award-41,1,work,こっちむいて！みい子,おのえりこ,,,winner,archiveRow=1; originalAwardTitle=『こっちむいて！みい子』; publication=ちゃお・小学館,1995
shogakukan-manga-award-41-002,shogakukan-manga-award-41,2,work,MAJOR,満田拓也,,,winner,archiveRow=2; originalAwardTitle=『MAJOR』; publication=週刊少年サンデー・小学館,1995
shogakukan-manga-award-41-003,shogakukan-manga-award-41,3,work,花より男子,神尾葉子,,,winner,archiveRow=3; originalAwardTitle=『花より男子』; publication=週刊マーガレット・集英社,1995
shogakukan-manga-award-41-004,shogakukan-manga-award-41,4,work,ギャラリーフェイク,細野不二彦,,,winner,archiveRow=4; originalAwardTitle=『ギャラリーフェイク』 『太郎 TARO』; publication=ビッグコミックスピリッツ・小学館,1995
shogakukan-manga-award-41-005,shogakukan-manga-award-41,5,work,太郎 TARO,細野不二彦,,,winner,archiveRow=4; originalAwardTitle=『ギャラリーフェイク』 『太郎 TARO』; publication=週刊ヤングサンデー・小学館,1995
shogakukan-manga-award-41-006,shogakukan-manga-award-41,6,work,龍－RON－,村上もとか,,,winner,archiveRow=5; originalAwardTitle=『龍－RON－』; publication=ビッグコミックオリジナル・小学館,1995
shogakukan-manga-award-42-001,shogakukan-manga-award-42,1,work,みどりのマキバオー,つの丸,,,winner,archiveRow=1; originalAwardTitle=『みどりのマキバオー』; publication=週刊少年ジャンプ・集英社,1996
shogakukan-manga-award-42-002,shogakukan-manga-award-42,2,work,め組の大吾,曽田正人,,,winner,archiveRow=2; originalAwardTitle=『め組の大吾』; publication=週刊少年サンデー・小学館,1996
shogakukan-manga-award-42-003,shogakukan-manga-award-42,3,work,花音,さいとうちほ,,,winner,archiveRow=3; originalAwardTitle=『花音』; publication=プチコミック・小学館,1996
shogakukan-manga-award-42-004,shogakukan-manga-award-42,4,work,月下の棋士,能條純一,,,winner,archiveRow=4; originalAwardTitle=『月下の棋士』; publication=ビッグコミックスピリッツ・小学館,1996
shogakukan-manga-award-43-001,shogakukan-manga-award-43,1,work,忍ペンまん丸,いがらしみきお,,,winner,archiveRow=1; originalAwardTitle=『忍ペンまん丸』; publication=月刊少年ガンガン・スクウェア･エニックス,1997
shogakukan-manga-award-43-002,shogakukan-manga-award-43,2,work,ガンバ！Fly high,森末慎二／菊田洋之,,,winner,archiveRow=2; originalAwardTitle=『ガンバ！Fly high』; publication=週刊少年サンデー・小学館,1997
shogakukan-manga-award-43-003,shogakukan-manga-award-43,3,work,妖しのセレス,渡瀬悠宇,,,winner,archiveRow=3; originalAwardTitle=『妖しのセレス』; publication=週刊少女コミック・小学館,1997
shogakukan-manga-award-43-004,shogakukan-manga-award-43,4,work,あずみ,小山ゆう,,,winner,archiveRow=4; originalAwardTitle=『あずみ』; publication=ビッグコミックスペリオール・小学館,1997
shogakukan-manga-award-44-001,shogakukan-manga-award-44,1,work,エンジェルリップ,あらいきよこ,,,winner,archiveRow=1; originalAwardTitle=『エンジェルリップ』; publication=ちゃお・小学館,1998
shogakukan-manga-award-44-002,shogakukan-manga-award-44,2,work,ARMS,皆川亮二,,,winner,archiveRow=2; originalAwardTitle=『ARMS』; publication=週刊少年サンデー・小学館,1998
shogakukan-manga-award-44-003,shogakukan-manga-award-44,3,work,味いちもんめ,あべ善太／倉田よしみ,,,winner,archiveRow=3; originalAwardTitle=『味いちもんめ』; publication=ビッグコミックスペリオール・小学館,1998
shogakukan-manga-award-45-001,shogakukan-manga-award-45,1,work,うちゅう人田中太郎,ながとしやすなり,,,winner,archiveRow=1; originalAwardTitle=『うちゅう人田中太郎』; publication=コロコロコミック・小学館,1999
shogakukan-manga-award-45-002,shogakukan-manga-award-45,2,work,モンキーターン,河合克敏,,,winner,archiveRow=2; originalAwardTitle=『モンキーターン』; publication=週刊少年サンデー・小学館,1999
shogakukan-manga-award-45-003,shogakukan-manga-award-45,3,work,ヒカルの碁,ほったゆみ／小畑健,,,winner,archiveRow=3; originalAwardTitle=『ヒカルの碁』; publication=週刊少年ジャンプ・集英社,1999
shogakukan-manga-award-45-004,shogakukan-manga-award-45,4,work,バラ色の明日,いくえみ綾,,,winner,archiveRow=4; originalAwardTitle=『バラ色の明日』; publication=別冊マーガレット・集英社,1999
shogakukan-manga-award-45-005,shogakukan-manga-award-45,5,special-award-non-work,審査委員特別賞／ビッグコミック表紙イラスト,日暮修一,,,special-award,archiveRow=5; reviewHint=possible-excluded-non-manga,1999
shogakukan-manga-award-45-006,shogakukan-manga-award-45,6,special-award-non-work,審査委員特別賞／ビッグコミックオリジナル表紙イラスト,村松誠,,,special-award,archiveRow=6; reviewHint=possible-excluded-non-manga,1999
shogakukan-manga-award-46-001,shogakukan-manga-award-46,1,work,世紀末リーダー伝 たけし！,島袋光年,,,winner,archiveRow=1; originalAwardTitle=『世紀末リーダー伝 たけし！』; publication=週刊少年ジャンプ・集英社,2000
shogakukan-manga-award-46-002,shogakukan-manga-award-46,2,work,名探偵コナン,青山剛昌,,,winner,archiveRow=2; originalAwardTitle=『名探偵コナン』; publication=週刊少年サンデー・小学館,2000
